order_id,order_date,customer_id,product,quantity,price,region
103993,2022-05-30,1004,Keyboard,1.0,33061,East
103994,2022-08-28,1964,Mouse,5.0,30696,North
103995,2023-03-23,2770,Laptop,3.0,20359,East
103996,2023-09-02,1317,Keyboard,1.0,15754,North
103997,2023-04-28,2862,Headphones,5.0,49183,West
103998,2023-05-27,1659,Keyboard,5.0,25013,West
103999,2022-08-02,2160,Headphones,2.0,35269,North
104001,2022-04-08,2933,Mobile,5.0,5975,West
104002,2022-06-05,2231,Monitor,5.0,38912,South
104003,2022-07-29,2326,Mobile,2.0,34233,East
104004,2022-10-31,2785,Headphones,5.0,19477,South
104006,2024-03-27,2567,Laptop,4.0,26473,West
104007,2022-01-25,2370,Monitor,5.0,27281,North
104008,2023-03-10,2739,Keyboard,4.0,21922,North
104009,2022-04-15,2665,Headphones,3.0,35607,East
104010,2022-12-28,2405,Mouse,4.0,13788,South
104011,2023-12-07,2852,Headphones,4.0,7877,West
104012,2023-11-03,3000,Mobile,1.0,8707,South
104013,2022-07-12,2979,Headphones,4.0,7917,South
104014,2022-09-19,2608,Mobile,1.0,12141,North
104015,2023-07-28,2388,Mouse,3.0,40979,East
104016,2023-01-28,2349,Laptop,4.0,44993,East
104017,2024-01-22,1777,Mobile,3.0,34749,North
104018,2023-10-14,1627,Laptop,3.0,23183,East
104019,2023-10-08,1062,Mouse,2.0,19178,East
104021,2023-02-28,2800,Mouse,5.0,30933,South
104022,2024-03-02,2097,Laptop,3.0,32154,South
104023,2024-06-01,2751,Mouse,5.0,40769,West
104024,2023-03-25,2897,Monitor,3.0,12518,South
104025,2022-11-20,2387,Laptop,3.0,1086,East
104026,2022-10-10,1245,Headphones,1.0,8948,South
104027,2023-08-29,2933,Laptop,4.0,18976,South
104028,2022-01-11,2995,Mouse,3.0,6708,West
104029,2023-06-30,1632,Headphones,5.0,36628,North
104030,2023-02-25,1006,Mouse,1.0,3999,North
104031,2024-02-04,2923,Keyboard,4.0,49018,South
104032,2023-06-23,1128,Mouse,1.0,42476,North
104033,2023-06-02,2591,Headphones,2.0,22696,South
104034,2023-10-29,2429,Laptop,1.0,12687,North
104036,2022-08-22,2376,Monitor,5.0,7567,North
104037,2023-10-11,2115,Keyboard,3.0,8552,North
104038,2022-02-22,1051,Mobile,1.0,22577,West
104039,2023-05-29,1113,Monitor,2.0,30942,South
104041,2022-11-16,2042,Keyboard,3.0,16858,East
104042,2023-05-31,2950,Mouse,3.0,13051,West
104043,2023-08-30,2554,Headphones,5.0,13907,South
104044,2022-08-30,2273,Mouse,4.0,9210,West
104045,2022-05-27,2059,Monitor,2.0,31060,East
104046,2022-01-06,2933,Headphones,1.0,33757,South
104047,2023-01-28,2536,Monitor,3.0,38250,South
104048,2023-07-29,1364,Headphones,1.0,25202,North
104049,2023-10-15,1739,Mouse,5.0,39065,West
104051,2023-05-28,1821,Keyboard,4.0,45813,West
104052,2022-04-09,1458,Headphones,3.0,31788,West
104053,2022-05-06,1541,Mobile,2.0,34227,South
104054,2022-12-15,1443,Keyboard,3.0,3257,West
104055,2023-01-19,1484,Headphones,4.0,15726,South
104056,2023-10-21,2471,Monitor,1.0,49979,South
104057,2022-05-11,2779,Laptop,4.0,46583,West
104058,2022-01-14,2129,Mobile,2.0,13920,South
104059,2023-11-02,1836,Mobile,2.0,41495,South
104061,2024-04-02,1807,Mouse,4.0,3138,South
104062,2022-10-24,1092,Headphones,1.0,12721,West
104063,2023-10-11,2215,Mouse,5.0,19161,East
104064,2023-08-23,1379,Monitor,1.0,36939,West
104066,2023-06-15,2135,Keyboard,4.0,10708,West
104067,2022-01-10,2079,Laptop,1.0,28541,North
104068,2023-09-16,1328,Headphones,1.0,25078,North
104069,2024-04-06,2633,Mouse,2.0,3274,East
104070,2023-04-16,2385,Headphones,2.0,46653,West
104071,2022-02-01,2379,Mouse,1.0,41155,South
104072,2024-05-15,1099,Laptop,4.0,34372,South
104073,2023-09-13,1801,Keyboard,5.0,6053,South
104074,2022-04-14,2789,Monitor,1.0,49009,South
104075,2023-06-18,2962,Keyboard,1.0,37312,East
104076,2023-12-11,2261,Mobile,4.0,34615,West
104077,2022-02-25,2554,Mouse,5.0,2646,North
104078,2023-10-01,2151,Mobile,4.0,27945,South
104079,2023-04-21,2647,Keyboard,2.0,25250,North
104081,2024-01-28,1441,Headphones,2.0,16789,South
104082,2023-07-22,2784,Mobile,5.0,29450,South
104083,2022-01-04,2566,Keyboard,3.0,31383,West
104084,2023-11-25,2118,Mobile,1.0,32565,West
104085,2023-04-21,2445,Keyboard,2.0,23597,North
104086,2022-08-24,2845,Mobile,1.0,18614,East
104087,2022-08-07,1412,Keyboard,3.0,44876,South
104088,2022-06-24,2516,Mouse,3.0,41649,West
104089,2022-08-18,1477,Keyboard,4.0,48203,South
104090,2022-07-25,2776,Monitor,5.0,45786,West
104091,2023-01-20,1068,Laptop,4.0,3796,North
104092,2023-07-20,2136,Mobile,1.0,18810,West
104093,2024-05-25,1923,Laptop,1.0,29774,West
104094,2023-05-20,1949,Mouse,2.0,11667,West
104096,2023-09-25,1179,Mouse,4.0,38681,West
104097,2024-04-07,2057,Laptop,2.0,43479,West
104098,2022-11-26,2707,Monitor,5.0,42144,East
104099,2024-03-18,2276,Laptop,3.0,44651,North
104101,2024-04-05,2014,Headphones,4.0,4980,North
104102,2023-10-19,2319,Monitor,4.0,48505,East
104103,2023-01-06,1241,Keyboard,5.0,43995,South
104104,2023-11-26,1037,Monitor,1.0,46377,North
104105,2023-07-28,2626,Monitor,4.0,23360,North
104106,2023-05-22,1330,Headphones,3.0,38186,West
104107,2023-11-14,2835,Mobile,3.0,32050,East
104108,2022-12-10,2201,Monitor,3.0,31593,West
104109,2023-09-10,2640,Laptop,4.0,20648,West
104111,2023-04-20,2685,Monitor,3.0,21392,West
104112,2024-01-20,2431,Keyboard,5.0,14258,South
104113,2023-11-16,2577,Keyboard,5.0,31874,East
104114,2023-04-01,1704,Mouse,2.0,43578,West
104115,2024-02-15,1291,Keyboard,2.0,45135,North
104116,2023-01-09,1578,Laptop,3.0,11612,West
104117,2022-01-13,2820,Mobile,5.0,32319,South
104118,2022-01-26,2331,Headphones,2.0,38330,East
104119,2022-01-31,2001,Headphones,3.0,16246,East
104121,2024-02-10,2530,Headphones,4.0,17660,East
104122,2022-06-09,1071,Mouse,1.0,17335,South
104123,2022-05-07,2502,Laptop,1.0,10049,South
104124,2022-06-17,1472,Keyboard,5.0,26697,East
104126,2022-06-24,1688,Monitor,2.0,34202,South
104127,2023-11-05,1207,Keyboard,1.0,31003,South
104128,2023-07-24,1578,Laptop,3.0,5764,South
104129,2024-04-17,2645,Headphones,3.0,41884,North
104130,2023-08-15,1047,Monitor,5.0,1033,North
104131,2022-10-12,1036,Laptop,2.0,45724,North
104132,2023-10-18,2725,Laptop,5.0,19334,West
104133,2022-03-10,1913,Mobile,4.0,44931,South
104134,2023-09-28,2605,Headphones,3.0,13558,South
104135,2023-09-01,1287,Mobile,4.0,46884,North
104136,2023-11-02,1527,Monitor,2.0,979,North
104137,2023-05-26,1676,Mobile,4.0,42322,North
104138,2023-05-19,2015,Laptop,1.0,5825,East
104139,2023-11-11,2497,Monitor,1.0,32041,West
104141,2022-04-20,2574,Headphones,1.0,45268,South
104142,2023-12-20,1661,Keyboard,1.0,18273,West
104143,2023-10-04,1991,Mouse,4.0,33968,East
104144,2022-07-22,1599,Laptop,2.0,35833,East
104145,2022-04-30,2665,Mobile,2.0,667,East
104146,2024-04-11,1060,Mobile,3.0,30407,East
104147,2022-08-10,1312,Headphones,4.0,18281,North
104148,2023-11-19,1743,Mouse,3.0,46369,West
104149,2023-10-20,1101,Monitor,5.0,25924,West
104150,2023-11-08,1219,Keyboard,2.0,25345,South
104151,2023-07-01,1867,Keyboard,1.0,31616,West
104152,2022-10-10,1050,Monitor,5.0,1335,West
104153,2023-06-23,2279,Laptop,1.0,10546,West
104154,2023-05-11,1714,Laptop,1.0,39975,South
104156,2022-12-28,2382,Laptop,4.0,30074,West
104157,2023-06-17,1801,Mouse,4.0,40365,North
104158,2022-09-02,2617,Mouse,1.0,26073,East
104159,2022-04-09,2620,Headphones,4.0,45491,South
104161,2023-05-06,1441,Monitor,1.0,34626,East
104162,2023-09-14,1815,Mobile,5.0,21641,West
104163,2023-10-20,2256,Keyboard,4.0,14460,North
104164,2024-06-15,1353,Mobile,1.0,27236,North
104165,2023-02-01,2205,Mouse,4.0,44217,East
104166,2022-11-20,2219,Keyboard,4.0,15732,North
104167,2023-05-03,1960,Laptop,2.0,18722,East
104168,2023-11-21,2095,Laptop,3.0,15392,East
104169,2023-11-25,1389,Laptop,3.0,16668,East
104171,2024-03-12,1686,Laptop,3.0,2643,South
104172,2022-05-24,1524,Headphones,5.0,1589,West
104173,2022-11-04,1124,Mouse,3.0,14186,West
104174,2023-03-21,1757,Keyboard,4.0,17210,North
104175,2023-06-16,1477,Headphones,5.0,14063,South
104176,2022-12-10,2232,Laptop,1.0,9742,South
104177,2023-03-02,2734,Monitor,5.0,38005,West
104178,2024-02-12,2663,Headphones,1.0,43134,East
104179,2023-12-25,2226,Mobile,3.0,6123,West
104181,2022-05-12,2088,Headphones,4.0,42812,East
104182,2023-03-08,1031,Keyboard,2.0,19904,North
104183,2022-02-23,1861,Headphones,4.0,10166,South
104184,2023-03-07,1247,Mouse,1.0,11762,North
104186,2022-09-10,2080,Mouse,2.0,45986,South
104187,2023-08-16,1648,Laptop,2.0,17289,West
104188,2023-04-04,2310,Mobile,1.0,30170,West
104189,2023-07-19,2673,Keyboard,1.0,46804,West
104190,2023-06-04,2235,Monitor,1.0,20383,West
104191,2023-12-02,2040,Mobile,4.0,9908,West
104192,2024-03-29,2001,Laptop,5.0,8034,West
104193,2022-01-26,1411,Laptop,2.0,45720,East
104194,2024-01-13,1130,Monitor,1.0,46258,South
104195,2022-06-04,1115,Laptop,5.0,49474,East
104196,2022-12-04,1391,Mobile,5.0,29483,East
104197,2023-10-15,1233,Mouse,4.0,29198,East
104198,2024-05-15,1951,Mouse,3.0,18370,North
104199,2023-10-30,2141,Monitor,4.0,27634,North
104201,2023-04-25,2842,Headphones,4.0,32488,West
104202,2024-05-08,1076,Mouse,1.0,6439,West
104203,2022-11-06,1113,Mouse,3.0,3592,North
104204,2023-08-16,2515,Laptop,4.0,30618,East
104205,2022-07-04,1065,Mouse,1.0,1196,North
104206,2023-05-24,1245,Headphones,1.0,3813,East
104207,2023-08-03,2688,Mobile,1.0,22955,South
104208,2023-08-14,2146,Mobile,1.0,31006,East
104209,2022-02-12,1336,Headphones,4.0,29436,East
104210,2022-07-07,2086,Headphones,1.0,37321,East
104211,2024-05-21,2447,Headphones,1.0,12077,East
104212,2023-02-26,2290,Keyboard,1.0,43000,North
104213,2023-07-21,2007,Monitor,2.0,39146,South
104214,2022-05-20,2295,Laptop,3.0,21574,East
104216,2023-08-06,1025,Monitor,5.0,4636,North
104217,2024-03-18,1224,Laptop,4.0,40116,North
104218,2023-01-16,2405,Keyboard,1.0,39737,North
104219,2023-05-31,2245,Laptop,3.0,20998,West
104221,2023-07-23,2931,Monitor,4.0,40909,North
104222,2023-04-25,1746,Keyboard,3.0,18535,East
104223,2022-04-12,1200,Laptop,5.0,22303,West
104224,2023-01-31,2221,Mobile,3.0,23995,West
104225,2023-12-18,1208,Mouse,1.0,48325,East
104226,2022-11-06,2353,Keyboard,3.0,17343,South
104227,2022-04-14,1193,Laptop,5.0,4564,South
104228,2024-02-28,1215,Mobile,3.0,45817,South
104229,2023-02-09,2227,Monitor,3.0,35616,West
104231,2023-09-03,1168,Laptop,4.0,11282,West
104232,2024-01-05,2903,Monitor,3.0,40734,West
104233,2022-03-10,1307,Monitor,3.0,11048,East
104234,2024-04-07,2445,Headphones,2.0,22380,North
104235,2024-05-04,2791,Keyboard,5.0,26337,West
104236,2023-07-21,1840,Laptop,3.0,27793,West
104237,2022-11-26,2843,Monitor,4.0,22795,West
104238,2023-01-16,2866,Mobile,5.0,6352,South
104239,2023-03-03,1326,Mobile,2.0,30075,East
104241,2023-10-22,1928,Mouse,3.0,28986,West
104242,2022-03-02,1601,Mobile,2.0,10741,East
104243,2023-02-09,1475,Monitor,5.0,28246,North
104244,2022-06-05,1040,Mouse,2.0,35544,West
104246,2022-07-29,1828,Keyboard,3.0,29178,South
104247,2022-01-05,1782,Mobile,4.0,7592,West
104248,2023-02-21,2040,Mouse,1.0,33908,South
104249,2024-02-21,1224,Mobile,3.0,20306,East
104250,2024-03-20,1378,Keyboard,2.0,30007,North
104251,2023-12-03,2798,Mouse,3.0,1939,South
104252,2023-08-06,2028,Mobile,5.0,10577,West
104253,2023-03-17,1538,Laptop,1.0,38197,North
104254,2023-11-19,1119,Mouse,4.0,15948,West
104255,2022-09-23,1388,Mouse,4.0,34992,North
104256,2024-04-11,2572,Headphones,5.0,7002,North
104257,2023-07-17,2033,Laptop,2.0,41824,South
104258,2022-11-01,1188,Mobile,2.0,29369,South
104259,2022-05-04,1801,Laptop,2.0,43581,North
104261,2024-02-02,1250,Headphones,4.0,20905,South
104262,2022-04-12,2385,Keyboard,5.0,23069,South
104263,2023-12-06,2945,Headphones,1.0,2759,South
104264,2023-04-05,1388,Mouse,3.0,43234,South
104265,2022-09-12,1688,Keyboard,1.0,24885,North
104266,2022-06-30,2847,Monitor,1.0,13755,East
104267,2022-10-08,2593,Keyboard,2.0,17621,West
104268,2024-03-16,2068,Mouse,4.0,9560,West
104269,2023-01-15,2244,Mobile,4.0,15548,North
104270,2023-03-19,1326,Keyboard,1.0,5206,West
104271,2024-05-05,2814,Mouse,4.0,31944,West
104272,2023-05-18,1704,Mouse,2.0,42869,North
104273,2023-05-16,2055,Mouse,1.0,49404,North
104274,2022-11-29,2636,Laptop,3.0,28111,East
104276,2023-09-07,2722,Mouse,3.0,6190,South
104277,2023-07-02,1000,Mobile,4.0,29294,East
104278,2024-04-16,2497,Mouse,5.0,21109,East
104279,2022-03-11,2603,Mobile,2.0,10134,South
104281,2023-03-15,1567,Keyboard,4.0,9127,West
104282,2023-09-30,1320,Laptop,5.0,547,South
104283,2023-04-01,1669,Mouse,1.0,14121,South
104284,2022-12-26,1495,Monitor,1.0,17837,North
104285,2022-08-01,1403,Mouse,2.0,31978,West
104286,2022-07-17,1163,Mouse,5.0,28936,North
104287,2023-09-15,1052,Keyboard,4.0,27669,West
104288,2023-04-26,1262,Keyboard,5.0,14656,West
104289,2024-02-14,1324,Mobile,3.0,31654,North
104291,2024-01-12,1207,Mouse,4.0,18602,West
104292,2023-08-01,1390,Monitor,5.0,22953,North
104293,2022-06-12,1507,Headphones,2.0,13813,South
104294,2024-04-26,1538,Mobile,5.0,43967,West
104295,2024-06-18,1023,Keyboard,5.0,22166,South
104296,2023-12-06,2496,Mobile,3.0,22416,West
104297,2023-05-11,1493,Laptop,2.0,20430,South
104298,2022-07-18,1259,Monitor,3.0,1141,South
104299,2024-05-10,2481,Keyboard,4.0,24940,North
104301,2023-11-22,2203,Mobile,3.0,47495,North
104302,2023-04-28,2497,Mouse,1.0,12710,East
104303,2022-04-15,1627,Mouse,4.0,21070,West
104304,2022-01-03,2728,Keyboard,4.0,25427,North
104306,2022-06-01,2604,Keyboard,2.0,24873,West
104307,2024-05-12,2068,Headphones,3.0,29271,South
104308,2023-12-15,1395,Keyboard,3.0,18455,East
104309,2023-07-14,2615,Headphones,3.0,25428,East
104310,2022-04-13,1502,Keyboard,1.0,19517,South
104311,2022-04-11,1214,Keyboard,2.0,735,East
104312,2023-07-17,2837,Headphones,1.0,48600,West
104313,2023-01-15,1698,Mobile,2.0,23998,West
104314,2024-04-07,1252,Keyboard,3.0,44381,West
104315,2023-07-05,2057,Headphones,1.0,13534,South
104316,2022-12-21,2040,Laptop,2.0,30887,West
104317,2022-03-03,2731,Monitor,3.0,26217,West
104318,2023-11-14,1807,Laptop,5.0,40250,West
104319,2023-09-05,2746,Laptop,3.0,14419,West
104321,2024-02-05,2553,Laptop,5.0,23188,East
104322,2022-03-30,1971,Mouse,5.0,15981,East
104323,2023-08-11,1972,Keyboard,1.0,44912,South
104324,2023-01-23,1090,Headphones,5.0,35325,South
104325,2022-02-03,1521,Mouse,1.0,35766,West
104326,2023-02-23,2796,Keyboard,4.0,15155,South
104327,2022-11-19,1539,Headphones,4.0,22320,North
104328,2022-06-26,1624,Mouse,1.0,9208,North
104329,2024-01-05,1449,Monitor,5.0,15792,West
104330,2024-03-12,1119,Monitor,4.0,27065,West
104331,2022-09-02,2113,Monitor,5.0,31277,South
104332,2023-01-24,2395,Monitor,2.0,6803,West
104333,2022-10-03,1325,Monitor,1.0,34525,North
104334,2023-07-31,1083,Laptop,1.0,27997,North
104336,2024-01-27,1673,Keyboard,4.0,14219,West
104337,2023-01-13,1377,Headphones,5.0,37818,East
104338,2022-04-10,2578,Mobile,1.0,20974,North
104339,2022-10-14,1497,Monitor,2.0,25673,East
104341,2024-01-10,1170,Keyboard,2.0,43862,East
104342,2023-04-14,1995,Mobile,5.0,31680,East
104343,2023-12-13,2973,Mobile,5.0,16234,West
104344,2022-11-09,1441,Laptop,3.0,41575,South
104345,2024-06-17,2287,Mouse,5.0,38707,South
104346,2024-03-11,2019,Laptop,3.0,5687,West
104347,2023-12-12,2328,Headphones,4.0,25670,South
104348,2022-09-11,1812,Mobile,4.0,5391,East
104349,2023-08-06,2274,Mouse,1.0,44871,North
104351,2024-03-24,1276,Keyboard,3.0,18889,North
104352,2022-08-12,2942,Laptop,4.0,2515,South
104353,2022-03-03,2438,Mouse,4.0,11103,East
104354,2022-12-16,2177,Laptop,1.0,43739,East
104355,2023-09-24,1995,Laptop,4.0,36690,West
104356,2022-09-21,2258,Keyboard,1.0,11386,West
104357,2024-03-21,1050,Monitor,3.0,47879,North
104358,2023-01-15,1321,Laptop,2.0,21542,East
104359,2023-08-11,2178,Headphones,2.0,48047,West
104361,2022-03-20,1047,Mouse,4.0,23770,East
104362,2022-06-21,2965,Laptop,3.0,34985,East
104363,2024-06-18,2256,Laptop,3.0,47229,West
104364,2024-01-15,1712,Mobile,3.0,10057,West
104366,2024-02-01,2162,Laptop,2.0,21505,North
104367,2022-07-31,1626,Keyboard,2.0,14328,East
104368,2022-12-27,2394,Laptop,4.0,35591,North
104369,2023-10-16,2820,Headphones,5.0,26631,North
104370,2022-04-06,1633,Mouse,5.0,43490,West
104371,2022-11-08,1212,Laptop,4.0,40396,North
104372,2023-11-02,2305,Mobile,3.0,43942,South
104373,2022-09-13,2843,Monitor,1.0,28922,East
104374,2024-01-12,2681,Laptop,1.0,1180,North
104375,2023-05-21,2784,Mouse,1.0,21742,West
104376,2023-09-10,1682,Mouse,2.0,9428,South
104377,2023-03-17,2741,Headphones,3.0,20406,East
104378,2023-05-24,1520,Mobile,5.0,30853,West
104379,2024-01-15,2102,Headphones,2.0,22947,East
104381,2023-06-29,2637,Headphones,4.0,16857,West
104382,2023-03-16,2273,Keyboard,3.0,28491,East
104383,2024-05-29,2522,Monitor,5.0,21400,West
104384,2022-01-23,1004,Headphones,4.0,4504,West
104385,2022-12-23,2119,Mouse,1.0,7171,East
104386,2022-04-14,2375,Monitor,3.0,45135,West
104387,2024-03-14,2874,Laptop,4.0,42303,West
104388,2022-11-25,2724,Keyboard,1.0,1923,South
104389,2022-07-27,2747,Mobile,4.0,25687,West
104390,2023-10-30,1126,Mobile,3.0,38047,West
104391,2023-01-08,2901,Mouse,1.0,33511,North
104392,2022-09-15,1866,Mobile,1.0,8848,South
104393,2024-03-27,1834,Laptop,3.0,19464,South
104394,2022-04-03,2963,Headphones,4.0,33915,West
104396,2024-05-20,1735,Monitor,4.0,29986,East
104397,2022-02-28,2769,Keyboard,5.0,37280,West
104398,2022-09-22,2532,Keyboard,2.0,31023,South
104399,2023-02-28,1198,Monitor,5.0,18454,East
104401,2024-04-27,1526,Laptop,1.0,48909,South
104402,2024-02-01,1022,Headphones,5.0,9657,West
104403,2022-10-25,1002,Mouse,2.0,21228,South
104404,2023-02-10,2473,Mobile,4.0,19425,East
104405,2022-10-02,2458,Monitor,3.0,22865,North
104406,2022-09-20,2104,Keyboard,3.0,24077,North
104407,2024-01-26,1516,Mobile,2.0,12500,South
104408,2023-09-07,2971,Headphones,4.0,27016,North
104409,2024-04-01,2183,Monitor,1.0,8689,North
104411,2023-05-17,2694,Mouse,3.0,43826,North
104412,2022-03-28,1275,Mouse,4.0,29255,North
104413,2022-05-25,2175,Monitor,3.0,43608,North
104414,2024-03-11,1183,Mobile,3.0,49460,West
104415,2024-05-20,1582,Keyboard,4.0,7983,West
104416,2022-04-28,1122,Laptop,3.0,26839,East
104417,2023-01-15,2200,Mouse,5.0,28970,East
104418,2024-05-27,2350,Laptop,2.0,28330,North
104419,2023-08-20,1287,Mobile,2.0,31809,West
104421,2022-06-14,1016,Mobile,3.0,31746,South
104422,2023-01-13,2288,Monitor,4.0,47722,East
104423,2023-03-03,1112,Headphones,5.0,12305,South
104424,2023-08-17,1156,Mobile,2.0,23371,East
104426,2023-11-25,2104,Laptop,3.0,19776,East
104427,2022-06-20,2427,Laptop,3.0,22919,West
104428,2024-04-20,1226,Laptop,1.0,36768,North
104429,2024-01-28,2020,Mouse,2.0,32790,East
104430,2022-04-19,2624,Mouse,5.0,19321,South
104431,2023-02-04,1690,Headphones,5.0,8870,West
104432,2022-04-07,1918,Laptop,2.0,5072,West
104433,2022-03-09,2910,Monitor,5.0,42039,South
104434,2023-06-05,1493,Laptop,4.0,11914,West
104435,2022-04-11,2321,Mouse,1.0,15864,South
104436,2022-06-10,2163,Laptop,4.0,20928,West
104437,2023-12-22,1575,Laptop,3.0,13254,South
104438,2022-01-14,1630,Headphones,4.0,14354,South
104439,2023-11-29,2056,Mobile,1.0,49547,North
104441,2023-04-06,2705,Headphones,1.0,10930,South
104442,2023-05-12,1865,Mouse,4.0,36796,West
104443,2024-05-04,1534,Monitor,2.0,49602,West
104444,2023-12-04,1969,Mouse,4.0,9921,South
104445,2023-06-17,1678,Keyboard,4.0,26222,North
104446,2024-01-02,1565,Mouse,1.0,30647,South
104447,2022-03-15,1440,Headphones,5.0,23777,East
104448,2023-07-19,2719,Keyboard,1.0,23786,West
104449,2024-04-26,1886,Keyboard,4.0,44865,East
104450,2024-06-07,2360,Mobile,5.0,30025,East
104451,2024-02-23,2720,Mobile,2.0,7856,West
104452,2023-08-04,2810,Monitor,1.0,40347,North
104453,2024-05-19,1187,Monitor,5.0,12296,South
104454,2022-12-24,1707,Mobile,3.0,46467,West
104456,2023-04-21,1024,Headphones,1.0,30383,East
104457,2023-02-06,1867,Mouse,3.0,8188,West
104458,2022-04-22,1819,Monitor,2.0,11223,North
104459,2024-03-05,2232,Laptop,1.0,36078,North
104461,2022-04-12,1602,Monitor,2.0,22926,North
104462,2023-07-17,2530,Mobile,2.0,20726,South
104463,2022-12-06,2533,Laptop,2.0,30536,North
104464,2023-05-11,1941,Mouse,1.0,5706,East
104465,2023-05-25,1676,Laptop,5.0,735,East
104466,2024-02-28,2613,Mouse,1.0,25136,North
104467,2024-05-14,2182,Keyboard,4.0,5069,North
104468,2023-07-26,2361,Mouse,4.0,9608,West
104469,2023-06-03,2765,Mobile,5.0,6945,South
104471,2022-07-12,2578,Mouse,5.0,37008,South
104472,2022-04-30,1957,Keyboard,5.0,40053,North
104473,2023-01-11,1377,Mobile,2.0,8235,North
104474,2022-08-16,2814,Monitor,1.0,18488,West
104475,2022-04-16,1526,Headphones,5.0,45018,North
104476,2024-03-20,2946,Keyboard,4.0,21519,South
104477,2024-02-11,1021,Keyboard,1.0,2582,East
104478,2023-07-17,1666,Mouse,1.0,44411,North
104479,2022-04-09,2298,Keyboard,4.0,8078,West
104481,2022-11-20,1935,Monitor,5.0,9908,South
104482,2024-02-08,2011,Mobile,1.0,40093,East
104483,2024-05-01,2689,Headphones,4.0,6596,South
104484,2022-05-13,2288,Mobile,5.0,6351,North
104486,2022-11-17,1235,Mouse,4.0,27629,West
104487,2023-09-26,2780,Laptop,5.0,17169,East
104488,2023-12-28,2761,Headphones,5.0,20144,West
104489,2022-09-21,2371,Laptop,1.0,14129,East
104490,2023-08-29,1491,Headphones,5.0,25638,South
104491,2023-06-26,1742,Keyboard,5.0,49806,West
104492,2024-01-17,2876,Monitor,3.0,29732,West
104493,2022-02-16,2739,Laptop,3.0,40113,North
104494,2022-04-14,1645,Laptop,4.0,14299,South
104495,2023-02-27,1392,Monitor,2.0,4220,North
104496,2023-06-25,2872,Mobile,5.0,46168,South
104497,2023-03-20,2236,Monitor,3.0,27518,East
104498,2023-09-07,2534,Monitor,4.0,46324,East
104499,2024-02-19,2465,Mouse,3.0,7752,South
104501,2023-04-03,2443,Mobile,2.0,35043,East
104502,2024-03-30,2747,Keyboard,1.0,21407,East
104503,2023-12-07,1581,Mobile,2.0,2393,South
104504,2022-02-17,1654,Mouse,3.0,10852,West
104505,2024-05-21,2858,Mouse,1.0,48880,North
104506,2022-01-12,1634,Laptop,1.0,26371,East
104507,2023-11-11,1186,Keyboard,4.0,48550,North
104508,2023-09-19,2260,Laptop,4.0,44478,North
104509,2022-02-11,2260,Mobile,2.0,24645,South
104510,2022-04-02,2250,Laptop,4.0,26381,West
104511,2022-09-20,1922,Mobile,2.0,9413,West
104512,2023-03-09,1917,Headphones,1.0,25576,North
104513,2022-01-11,2573,Headphones,4.0,1792,South
104514,2022-04-09,1729,Keyboard,1.0,20152,South
104516,2023-07-07,1113,Monitor,1.0,737,East
104517,2024-01-21,1464,Mobile,4.0,46688,West
104518,2022-03-30,1187,Laptop,1.0,40200,North
104519,2023-08-09,1533,Monitor,1.0,4023,West
104521,2022-08-13,2204,Headphones,1.0,41264,West
104522,2022-02-24,2102,Headphones,1.0,16318,South
104523,2023-08-05,2472,Headphones,3.0,548,North
104524,2023-07-05,2973,Keyboard,3.0,28225,North
104525,2022-08-29,2033,Mobile,4.0,25994,West
104526,2023-05-24,2013,Mobile,2.0,3998,South
104527,2022-06-29,2176,Keyboard,1.0,38406,North
104528,2023-06-22,2635,Laptop,1.0,5782,East
104529,2022-04-15,1122,Mobile,2.0,11929,South
104531,2024-02-23,2060,Mouse,1.0,12300,South
104532,2022-03-05,2427,Mouse,2.0,8703,North
104533,2023-07-05,2801,Mobile,2.0,2901,South
104534,2022-10-18,1480,Headphones,1.0,24635,North
104535,2023-08-21,1597,Keyboard,2.0,14915,South
104536,2024-04-20,1804,Mobile,1.0,1705,South
104537,2022-03-20,2874,Mobile,3.0,20927,East
104538,2022-11-03,2798,Monitor,2.0,49122,North
104539,2022-11-22,1022,Mobile,4.0,46145,South
104541,2022-03-23,1675,Mobile,4.0,34681,West
104542,2022-08-03,1382,Headphones,4.0,3914,West
104543,2022-11-15,2504,Mobile,1.0,7394,North
104544,2023-12-22,2251,Laptop,2.0,33993,South
104546,2023-08-01,2652,Laptop,2.0,14925,East
104547,2022-01-09,1930,Monitor,1.0,43067,North
104548,2022-04-10,2091,Mobile,1.0,5800,North
104549,2022-04-27,2296,Laptop,1.0,13280,East
104550,2022-06-02,1967,Monitor,4.0,27360,East
104551,2022-11-21,1288,Mouse,3.0,47865,West
104552,2022-04-20,2432,Laptop,3.0,3139,South
104553,2023-05-29,1335,Laptop,4.0,7550,West
104554,2022-01-25,1586,Mobile,1.0,39056,East
104555,2022-02-03,1443,Headphones,2.0,20334,East
104556,2023-08-16,2038,Laptop,4.0,42650,North
104557,2023-02-22,1172,Monitor,2.0,23550,East
104558,2023-07-28,1122,Mobile,1.0,6666,South
104559,2023-09-02,1669,Monitor,3.0,18745,South
104561,2023-04-25,2628,Mouse,5.0,28111,South
104562,2022-10-30,2681,Laptop,2.0,21974,North
104563,2024-01-08,2849,Monitor,1.0,23952,East
